0.092533,0.500673,1.897955,5.936344,6.660202,4.251183,2.336761,1.752108
0.155217,0.878141,3.214901,6.404579,6.102906,3.306180,1.864620,1.447407
0.230425,1.265309,3.694537,6.866449,5.512719,3.028481,1.666894,1.369118
0.269120,1.398702,3.928409,6.404138,5.621860,2.919848,1.630990,1.328610
0.229745,1.264056,3.704460,6.871191,5.481624,3.010158,1.676962,1.368009
0.155326,0.880921,3.228629,6.440448,6.110944,3.288971,1.846508,1.441422
0.092939,0.505016,1.898759,5.925890,6.644580,4.251371,2.317405,1.787675
0.055673,0.279622,0.909034,2.984441,6.319233,6.389112,3.651763,2.516626
0.035723,0.170188,0.471374,1.267657,3.329888,6.615743,6.253748,4.295063
0.027300,0.124318,0.307820,0.676566,1.560899,3.612813,6.716183,7.894029
0.033337,0.146140,0.335339,0.636354,1.229531,2.373549,4.545930,7.649094
0.027890,0.122331,0.280441,0.533789,1.053508,2.216915,4.588547,7.740764
0.022714,0.102129,0.248626,0.540649,1.321811,3.374521,7.005747,7.976763
0.028021,0.127693,0.342033,0.892611,2.832990,6.227599,6.905968,4.836391
0.038490,0.185940,0.547360,1.750013,5.655932,6.827518,4.714872,3.095425
0.055842,0.279707,0.906243,2.992292,6.323971,6.375792,3.656973,2.503177
0.079198,0.405521,1.305914,3.482715,6.691445,5.742926,3.272753,2.156574
0.102013,0.523812,1.541100,3.705216,6.223325,5.860241,3.150914,2.095638
0.111626,0.568292,1.607468,3.654992,6.612089,5.580120,3.152094,2.083506
0.101962,0.523052,1.528681,3.690617,6.243182,5.896769,3.151536,2.152712
0.079137,0.406598,1.303039,3.493462,6.702700,5.787382,3.301580,2.245601
0.055493,0.280955,0.903210,2.990513,6.319187,6.399589,3.634288,2.407994
0.038799,0.186328,0.543530,1.756351,5.649018,6.825241,4.699381,3.086640
0.027893,0.127720,0.341625,0.890711,2.818379,6.239004,6.908324,4.838021
0.022543,0.101399,0.248006,0.538624,1.320912,3.383501,7.016634,8.003172
0.027691,0.121951,0.278189,0.534367,1.049560,2.220105,4.609451,7.768198
0.023072,0.101327,0.227374,0.428652,0.841338,1.895178,4.397982,8.240226
0.019226,0.084398,0.199624,0.410401,0.965505,2.833210,6.751990,8.849280
0.022116,0.098920,0.245596,0.578257,1.697185,5.422742,7.372063,6.187174
0.027822,0.128952,0.339253,0.889662,2.811607,6.227190,6.933505,4.785754
0.035818,0.170402,0.471040,1.264126,3.322597,6.648685,6.263940,4.301742
0.045714,0.218426,0.605290,1.498797,3.556055,6.268980,6.330325,4.036809
0.053611,0.257911,0.694503,1.610894,3.517682,6.600875,5.945938,3.989436
0.057155,0.273737,0.726383,1.635553,3.589201,6.228144,6.254504,3.932441
0.053620,0.258988,0.699574,1.605906,3.508583,6.591656,5.963013,3.995889
0.045389,0.217826,0.606732,1.497764,3.548548,6.273867,6.319658,4.044900
0.036070,0.169176,0.472520,1.267093,3.321633,6.624712,6.259594,4.291640
0.027874,0.128197,0.340622,0.892404,2.828138,6.262820,6.900126,4.774971
0.022022,0.099318,0.246998,0.576167,1.688479,5.399892,7.354331,6.176068
0.019128,0.085012,0.199874,0.410477,0.967672,2.835687,6.721129,8.880912
0.023318,0.100685,0.228752,0.431749,0.846231,1.883101,4.393185,8.180155
0.020278,0.087238,0.194378,0.354301,0.666135,1.432384,3.835867,8.595886
0.017337,0.075090,0.171561,0.332605,0.691957,1.833833,5.894456,9.923132
0.019120,0.084353,0.199609,0.409091,0.962788,2.843255,6.745049,8.881608
0.022703,0.102328,0.246960,0.538376,1.327408,3.380797,7.014691,7.906467
0.027455,0.125159,0.308031,0.677614,1.560332,3.633055,6.705618,7.864061
0.032052,0.147811,0.365436,0.782544,1.684209,3.621999,6.925759,7.378641
0.036135,0.165066,0.409199,0.840688,1.716372,3.665596,6.556522,7.600124
0.037575,0.172849,0.421100,0.860120,1.733310,3.629821,6.888804,7.331958
0.036043,0.165757,0.407163,0.845718,1.718516,3.690387,6.540159,7.700545
0.032065,0.147117,0.364127,0.779336,1.684858,3.628799,6.925270,7.407426
0.027143,0.123903,0.306801,0.676637,1.562229,3.623029,6.701990,7.808389
0.022644,0.101423,0.247039,0.539316,1.318758,3.391908,7.007796,7.978935
0.019396,0.084966,0.198004,0.411267,0.962050,2.835143,6.741864,8.874784
0.017215,0.075674,0.171268,0.329860,0.695409,1.846758,5.891757,9.843893
0.020190,0.087402,0.192579,0.355981,0.661748,1.420644,3.838949,8.588819
0.021439,0.088942,0.199363,0.365352,0.606689,1.207227,2.820979,7.473359
0.020384,0.087092,0.192986,0.352673,0.660741,1.424577,3.839067,8.567095
0.023421,0.101254,0.226666,0.429948,0.839786,1.878605,4.419668,8.245066
0.028044,0.122194,0.278561,0.537990,1.059376,2.212676,4.605115,7.751515
0.033549,0.145065,0.336803,0.643304,1.222476,2.383824,4.534092,7.759541
0.038459,0.169902,0.387951,0.731817,1.317277,2.430471,4.559734,7.287007
0.042580,0.186470,0.422256,0.773293,1.365510,2.446331,4.487597,7.575009
0.043378,0.191544,0.434863,0.800663,1.371504,2.444990,4.514247,7.106384
0.042125,0.185907,0.426961,0.782026,1.366105,2.444283,4.448130,7.498798
0.038483,0.167906,0.391920,0.729668,1.318855,2.421817,4.566657,7.292468
0.032947,0.146853,0.334132,0.637724,1.217602,2.372633,4.560414,7.651061
0.028192,0.122457,0.278068,0.532212,1.062725,2.218107,4.623762,7.706443
0.023533,0.101908,0.227687,0.427488,0.841536,1.882571,4.411044,8.278227
0.020287,0.087409,0.194534,0.350286,0.662019,1.427920,3.813954,8.657504
0.022062,0.092256,0.199161,0.358509,0.607217,1.224039,2.876594,7.489259
