8.894886e+01	8.894886e+01	8.894886e+01	
8.911482e+01	8.911482e+01	8.911482e+01	
8.168333e+01	8.168333e+01	8.168333e+01	
7.992696e+01	7.992696e+01	7.992696e+01	
7.773888e+01	7.773888e+01	7.773888e+01	
7.834151e+01	7.834151e+01	7.834151e+01	
7.681136e+01	7.681136e+01	7.681136e+01	
7.613466e+01	7.613466e+01	7.613466e+01	
7.699152e+01	7.699152e+01	7.699152e+01	
8.792233e+01	8.792233e+01	8.792233e+01	
7.725606e+01	7.725606e+01	7.725606e+01	
7.891670e+01	7.891670e+01	7.891670e+01	
8.175773e+01	8.175773e+01	8.175773e+01	
8.692046e+01	8.692046e+01	8.692046e+01	
8.912124e+01	8.912124e+01	8.912124e+01	
9.011757e+01	9.011757e+01	9.011757e+01	
8.348370e+01	8.348370e+01	8.348370e+01	
7.686271e+01	7.686271e+01	7.686271e+01	
7.551434e+01	7.551434e+01	7.551434e+01	
7.311679e+01	7.311679e+01	7.311679e+01	
7.544083e+01	7.544083e+01	7.544083e+01	
7.248839e+01	7.248839e+01	7.248839e+01	
7.062841e+01	7.062841e+01	7.062841e+01	
7.179338e+01	7.179338e+01	7.179338e+01	
7.449981e+01	7.449981e+01	7.449981e+01	
7.509454e+01	7.509454e+01	7.509454e+01	
7.422572e+01	7.422572e+01	7.422572e+01	
7.785183e+01	7.785183e+01	7.785183e+01	
8.383754e+01	8.383754e+01	8.383754e+01	
8.907761e+01	8.907761e+01	8.907761e+01	
8.153624e+01	8.153624e+01	8.153624e+01	
7.640781e+01	7.640781e+01	7.640781e+01	
7.298626e+01	7.298626e+01	7.298626e+01	
6.774666e+01	6.774666e+01	6.774666e+01	
6.696436e+01	6.696436e+01	6.696436e+01	
6.534447e+01	6.534447e+01	6.534447e+01	
6.479044e+01	6.479044e+01	6.479044e+01	
6.494340e+01	6.494340e+01	6.494340e+01	
6.444433e+01	6.444433e+01	6.444433e+01	
6.717020e+01	6.717020e+01	6.717020e+01	
6.602262e+01	6.602262e+01	6.602262e+01	
6.803716e+01	6.803716e+01	6.803716e+01	
7.825070e+01	7.825070e+01	7.825070e+01	
7.728222e+01	7.728222e+01	7.728222e+01	
8.271394e+01	8.271394e+01	8.271394e+01	
8.006746e+01	8.006746e+01	8.006746e+01	
7.383443e+01	7.383443e+01	7.383443e+01	
7.319198e+01	7.319198e+01	7.319198e+01	
6.433559e+01	6.433559e+01	6.433559e+01	
6.271402e+01	6.271402e+01	6.271402e+01	
6.103965e+01	6.103965e+01	6.103965e+01	
6.098755e+01	6.098755e+01	6.098755e+01	
6.091606e+01	6.091606e+01	6.091606e+01	
6.150081e+01	6.150081e+01	6.150081e+01	
6.141946e+01	6.141946e+01	6.141946e+01	
6.197101e+01	6.197101e+01	6.197101e+01	
6.872911e+01	6.872911e+01	6.872911e+01	
6.723966e+01	6.723966e+01	6.723966e+01	
7.448981e+01	7.448981e+01	7.448981e+01	
7.893785e+01	7.893785e+01	7.893785e+01	
7.873941e+01	7.873941e+01	7.873941e+01	
8.020142e+01	8.020142e+01	8.020142e+01	
6.560867e+01	6.560867e+01	6.560867e+01	
6.209022e+01	6.209022e+01	6.209022e+01	
6.102226e+01	6.102226e+01	6.102226e+01	
6.016239e+01	6.016239e+01	6.016239e+01	
5.919359e+01	5.919359e+01	5.919359e+01	
5.933343e+01	5.933343e+01	5.933343e+01	
6.180965e+01	6.180965e+01	6.180965e+01	
6.003161e+01	6.003161e+01	6.003161e+01	
6.051377e+01	6.051377e+01	6.051377e+01	
6.232811e+01	6.232811e+01	6.232811e+01	
6.637724e+01	6.637724e+01	6.637724e+01	
7.293420e+01	7.293420e+01	7.293420e+01	
7.854594e+01	7.854594e+01	7.854594e+01	
7.684563e+01	7.684563e+01	7.684563e+01	
7.099606e+01	7.099606e+01	7.099606e+01	
6.754044e+01	6.754044e+01	6.754044e+01	
6.279339e+01	6.279339e+01	6.279339e+01	
5.995893e+01	5.995893e+01	5.995893e+01	
5.924849e+01	5.924849e+01	5.924849e+01	
5.816008e+01	5.816008e+01	5.816008e+01	
5.866648e+01	5.866648e+01	5.866648e+01	
7.560810e+01	7.560810e+01	7.560810e+01	
5.902755e+01	5.902755e+01	5.902755e+01	
6.374168e+01	6.374168e+01	6.374168e+01	
6.139756e+01	6.139756e+01	6.139756e+01	
6.487671e+01	6.487671e+01	6.487671e+01	
7.125373e+01	7.125373e+01	7.125373e+01	
7.681513e+01	7.681513e+01	7.681513e+01	
7.721108e+01	7.721108e+01	7.721108e+01	
7.200675e+01	7.200675e+01	7.200675e+01	
6.480676e+01	6.480676e+01	6.480676e+01	
6.190618e+01	6.190618e+01	6.190618e+01	
5.946230e+01	5.946230e+01	5.946230e+01	
5.939995e+01	5.939995e+01	5.939995e+01	
5.835201e+01	5.835201e+01	5.835201e+01	
5.829306e+01	5.829306e+01	5.829306e+01	
5.867577e+01	5.867577e+01	5.867577e+01	
5.895095e+01	5.895095e+01	5.895095e+01	
5.951335e+01	5.951335e+01	5.951335e+01	
6.113533e+01	6.113533e+01	6.113533e+01	
6.474850e+01	6.474850e+01	6.474850e+01	
7.264179e+01	7.264179e+01	7.264179e+01	
7.732731e+01	7.732731e+01	7.732731e+01	
8.293767e+01	8.293767e+01	8.293767e+01	
7.025461e+01	7.025461e+01	7.025461e+01	
6.460045e+01	6.460045e+01	6.460045e+01	
6.166529e+01	6.166529e+01	6.166529e+01	
6.013209e+01	6.013209e+01	6.013209e+01	
6.185412e+01	6.185412e+01	6.185412e+01	
5.795516e+01	5.795516e+01	5.795516e+01	
6.017323e+01	6.017323e+01	6.017323e+01	
5.823707e+01	5.823707e+01	5.823707e+01	
5.858193e+01	5.858193e+01	5.858193e+01	
6.081607e+01	6.081607e+01	6.081607e+01	
7.145452e+01	7.145452e+01	7.145452e+01	
6.494708e+01	6.494708e+01	6.494708e+01	
7.285799e+01	7.285799e+01	7.285799e+01	
7.649804e+01	7.649804e+01	7.649804e+01	
7.695010e+01	7.695010e+01	7.695010e+01	
7.063261e+01	7.063261e+01	7.063261e+01	
6.556374e+01	6.556374e+01	6.556374e+01	
6.095181e+01	6.095181e+01	6.095181e+01	
6.202504e+01	6.202504e+01	6.202504e+01	
5.839878e+01	5.839878e+01	5.839878e+01	
5.819510e+01	5.819510e+01	5.819510e+01	
5.912849e+01	5.912849e+01	5.912849e+01	
5.867049e+01	5.867049e+01	5.867049e+01	
5.880065e+01	5.880065e+01	5.880065e+01	
6.198173e+01	6.198173e+01	6.198173e+01	
6.094417e+01	6.094417e+01	6.094417e+01	
6.539635e+01	6.539635e+01	6.539635e+01	
8.201219e+01	8.201219e+01	8.201219e+01	
7.700684e+01	7.700684e+01	7.700684e+01	
7.776696e+01	7.776696e+01	7.776696e+01	
7.146988e+01	7.146988e+01	7.146988e+01	
6.502737e+01	6.502737e+01	6.502737e+01	
6.164849e+01	6.164849e+01	6.164849e+01	
6.032524e+01	6.032524e+01	6.032524e+01	
6.698878e+01	6.698878e+01	6.698878e+01	
5.839375e+01	5.839375e+01	5.839375e+01	
5.829901e+01	5.829901e+01	5.829901e+01	
6.513357e+01	6.513357e+01	6.513357e+01	
5.859967e+01	5.859967e+01	5.859967e+01	
5.984069e+01	5.984069e+01	5.984069e+01	
6.160873e+01	6.160873e+01	6.160873e+01	
6.573032e+01	6.573032e+01	6.573032e+01	
7.188774e+01	7.188774e+01	7.188774e+01	
7.743031e+01	7.743031e+01	7.743031e+01	
7.831674e+01	7.831674e+01	7.831674e+01	
7.235188e+01	7.235188e+01	7.235188e+01	
6.617552e+01	6.617552e+01	6.617552e+01	
6.259264e+01	6.259264e+01	6.259264e+01	
6.147923e+01	6.147923e+01	6.147923e+01	
5.949223e+01	5.949223e+01	5.949223e+01	
5.929642e+01	5.929642e+01	5.929642e+01	
5.954851e+01	5.954851e+01	5.954851e+01	
5.943697e+01	5.943697e+01	5.943697e+01	
6.012237e+01	6.012237e+01	6.012237e+01	
6.091466e+01	6.091466e+01	6.091466e+01	
6.250528e+01	6.250528e+01	6.250528e+01	
6.688679e+01	6.688679e+01	6.688679e+01	
7.235128e+01	7.235128e+01	7.235128e+01	
7.876839e+01	7.876839e+01	7.876839e+01	
7.899174e+01	7.899174e+01	7.899174e+01	
7.491467e+01	7.491467e+01	7.491467e+01	
6.714674e+01	6.714674e+01	6.714674e+01	
6.506145e+01	6.506145e+01	6.506145e+01	
6.211267e+01	6.211267e+01	6.211267e+01	
6.129100e+01	6.129100e+01	6.129100e+01	
6.166014e+01	6.166014e+01	6.166014e+01	
6.052351e+01	6.052351e+01	6.052351e+01	
6.101374e+01	6.101374e+01	6.101374e+01	
6.157725e+01	6.157725e+01	6.157725e+01	
6.245041e+01	6.245041e+01	6.245041e+01	
6.421434e+01	6.421434e+01	6.421434e+01	
6.747155e+01	6.747155e+01	6.747155e+01	
7.378220e+01	7.378220e+01	7.378220e+01	
8.543163e+01	8.543163e+01	8.543163e+01	
8.303540e+01	8.303540e+01	8.303540e+01	
7.651072e+01	7.651072e+01	7.651072e+01	
7.373135e+01	7.373135e+01	7.373135e+01	
6.722954e+01	6.722954e+01	6.722954e+01	
6.561752e+01	6.561752e+01	6.561752e+01	
6.874511e+01	6.874511e+01	6.874511e+01	
6.515285e+01	6.515285e+01	6.515285e+01	
6.635445e+01	6.635445e+01	6.635445e+01	
6.441451e+01	6.441451e+01	6.441451e+01	
6.570896e+01	6.570896e+01	6.570896e+01	
6.958288e+01	6.958288e+01	6.958288e+01	
6.736578e+01	6.736578e+01	6.736578e+01	
7.325012e+01	7.325012e+01	7.325012e+01	
7.654937e+01	7.654937e+01	7.654937e+01	
8.140517e+01	8.140517e+01	8.140517e+01	
8.794701e+01	8.794701e+01	8.794701e+01	
